time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-09-08T13:21:22.720Z,45.6115,-112.745,0.63,1.95,ml,21,93,0.205,0.17,mb,mb80309049,2018-09-08T13:46:37.210Z,"44km N of Dillon, Montana",earthquake,0.52,0.94,0.201,12,reviewed,mb,mb
2018-09-08T13:19:27.000Z,34.1278333,-117.7805,5.67,1.49,ml,44,27,0.04217,0.2,ci,ci38052839,2018-09-10T14:42:42.100Z,"3km NNW of La Verne, CA",earthquake,0.24,0.69,0.148,27,reviewed,ci,ci
2018-09-08T13:11:32.520Z,33.1056667,-116.511,8.66,0.83,ml,32,47,0.07671,0.19,ci,ci38052831,2018-09-10T14:42:45.410Z,"9km ENE of Julian, CA",earthquake,0.3,0.77,0.22,18,reviewed,ci,ci
2018-09-08T13:10:17.597Z,65.1058,-164.7235,0,1.4,ml,,,,0.59,ak,ak20246819,2018-09-11T17:00:08.820Z,"74km NNE of Nome, Alaska",earthquake,,1,,,automatic,ak,ak
2018-09-08T13:08:04.725Z,69.1934,-146.5393,0,1.4,ml,,,,0.7,ak,ak20246823,2018-09-11T17:00:09.076Z,"125km NNW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-08T13:02:18.376Z,69.2428,-146.669,0,1.9,ml,,,,0.83,ak,ak20246814,2018-09-11T17:00:08.558Z,"130km SSE of Prudhoe Bay, Alaska",earthquake,,1.9,,,automatic,ak,ak
2018-09-08T12:57:46.074Z,69.631,-144.2367,10.7,2.8,ml,,,,0.83,ak,ak20246810,2018-09-11T17:00:08.312Z,"60km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-08T12:55:01.158Z,67.6196,-157.0942,0,2.6,ml,,,,0.83,ak,ak20246807,2018-09-11T17:00:08.065Z,"79km N of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-08T12:51:37.182Z,69.652,-144.5786,4.8,2,ml,,,,0.68,ak,ak20246805,2018-09-11T17:00:07.822Z,"64km SW of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-08T12:35:32.480Z,33.3738333,-116.3883333,6.26,0.63,ml,29,114,0.05022,0.15,ci,ci38052807,2018-09-10T18:11:32.319Z,"13km N of Borrego Springs, CA",earthquake,0.25,0.66,0.112,13,reviewed,ci,ci
2018-09-08T12:34:41.690Z,33.3718333,-116.3986667,4.89,1.37,ml,55,90,0.1045,0.18,ci,ci38052799,2018-09-10T14:43:48.440Z,"13km N of Borrego Springs, CA",earthquake,0.22,1.2,0.153,26,reviewed,ci,ci
2018-09-08T12:32:05.277Z,64.4681,-148.2924,11.7,0.9,ml,,,,0.39,ak,ak20246801,2018-09-11T17:00:07.571Z,"41km ESE of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-08T12:23:32.768Z,65.703,-155.0368,0,1,ml,,,,0.66,ak,ak20246799,2018-09-11T17:00:07.331Z,"109km N of Ruby, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-08T12:23:20.750Z,40.4496667,-122.054,15.15,1.24,md,14,116,0.09574,0.09,nc,nc73083320,2018-09-11T18:13:04.267Z,"15km WSW of Shingletown, CA",earthquake,0.34,0.55,0.263,9,reviewed,nc,nc
2018-09-08T12:20:51.065Z,64.6536,-147.7155,14.1,0.4,ml,,,,0.37,ak,ak20246796,2018-09-08T21:14:29.182Z,"18km SSW of Badger, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-09-08T11:49:32.080Z,40.9031667,-121.9405,11.87,1.46,md,9,119,0.1333,0.27,nc,nc73083300,2018-09-11T17:21:06.421Z,"7km NNW of Montgomery Creek, CA",earthquake,1.3,2.18,0.182,8,reviewed,nc,nc
2018-09-08T11:45:47.570Z,33.4918333,-116.78,4.49,0.11,ml,17,69,0.02662,0.15,ci,ci38052767,2018-09-10T14:42:31.017Z,"10km NE of Aguanga, CA",earthquake,0.29,0.53,0.135,4,reviewed,ci,ci
2018-09-08T11:41:20.750Z,69.249,-146.7676,0,2.3,ml,,,,0.87,ak,ak20246790,2018-09-11T17:00:07.085Z,"127km SSE of Prudhoe Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-08T11:29:58.400Z,19.3993,-65.0965,69,3.32,md,6,333,1.4651,0.25,pr,pr2018251013,2018-09-08T18:44:42.315Z,"118km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.6,13.68,0.05,3,reviewed,pr,pr
2018-09-08T11:26:28.147Z,65.3243,-162.2006,0,0.9,ml,,,,0.83,ak,ak20246784,2018-09-11T17:00:06.581Z,"175km NNW of Unalakleet, Alaska",earthquake,,1,,,automatic,ak,ak
2018-09-08T11:25:44.312Z,68.8977,-148.055,0,1.5,ml,,,,0.8,ak,ak20246783,2018-09-11T17:00:06.844Z,"134km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-08T11:20:05.380Z,37.3563333,-118.6728333,4.92,1.29,md,18,292,0.2643,0.06,nc,nc73082385,2018-09-10T16:55:03.217Z,"9km SW of Round Valley, CA",earthquake,0.75,8.28,0.155,15,reviewed,nc,nc
2018-09-08T11:17:54.160Z,44.9946667,-122.5521667,4.81,1.55,ml,14,78,0.109,0.15,uw,uw61426666,2018-09-08T15:56:32.170Z,"17km S of Molalla, Oregon",earthquake,0.37,1.5,0.296,9,reviewed,uw,uw
2018-09-08T11:13:05.448Z,69.2049,-146.5737,1.1,2,ml,,,,0.69,ak,ak20246778,2018-09-11T17:00:06.323Z,"127km NNW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-08T11:12:06.390Z,33.5025,-116.7961667,4.35,-0.11,ml,21,69,0.01045,0.11,ci,ci38052751,2018-09-10T18:00:57.775Z,"9km NE of Aguanga, CA",earthquake,0.19,0.26,0.074,7,reviewed,ci,ci
2018-09-08T11:05:44.710Z,63.0063,-152.2711,9.6,1.6,ml,,,,0.33,ak,ak20246773,2018-09-11T17:00:06.066Z,"134km NW of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-08T11:05:20.660Z,36.193,-120.0486667,6.12,1.8,md,30,187,0.1406,0.08,nc,nc73082375,2018-09-10T23:43:03.107Z,"5km ESE of Huron, CA",earthquake,0.59,0.35,0.162,18,reviewed,nc,nc
2018-09-08T11:01:51.506Z,61.4323,-146.5012,29.5,1.1,ml,,,,1.15,ak,ak20246769,2018-09-11T17:00:05.813Z,"34km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-08T10:57:26.890Z,32.7715,-116.0335,9.7,1.14,ml,30,50,0.02671,0.24,ci,ci38052743,2018-09-11T18:46:20.580Z,"6km NW of Ocotillo, CA",earthquake,0.3,0.62,0.133,14,reviewed,ci,ci
2018-09-08T10:57:09.940Z,61.0306,-152.3721,109.3,1.4,ml,,,,0.49,ak,ak20246766,2018-09-11T17:00:05.565Z,"64km NNE of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-08T10:47:24.540Z,36.162,-120.0501667,8.26,1.85,md,40,252,0.1117,0.06,nc,nc73082355,2018-09-10T18:43:03.839Z,"6km SE of Huron, CA",earthquake,0.82,0.22,0.094,17,reviewed,nc,nc
2018-09-08T10:44:58.635Z,61.8924,-149.2594,1.4,1.7,ml,,,,0.76,ak,ak20246757,2018-09-11T17:00:05.069Z,"16km N of Fishhook, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-08T10:44:11.690Z,69.6776,-144.3323,1.6,2,ml,,,,0.76,ak,ak20246756,2018-09-11T17:00:05.325Z,"57km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-08T10:44:01.240Z,-56.773,147.2279,10,4.8,mb,,89,7.019,0.49,us,us2000hazu,2018-09-08T11:01:42.040Z,"West of Macquarie Island",earthquake,10.7,1.9,0.098,32,reviewed,us,us
2018-09-08T10:41:01.770Z,37.467,-121.6818333,4.65,0.9,md,18,61,0.02526,0.05,nc,nc73082350,2018-09-10T21:46:17.920Z,"17km NE of Alum Rock, CA",earthquake,0.23,0.34,0.139,17,reviewed,nc,nc
2018-09-08T10:40:09.760Z,46.1958333,-122.1916667,0.48,0.63,ml,9,132,0.003988,0.07,uw,uw61426661,2018-09-08T16:57:18.810Z,"37km NNE of Amboy, Washington",earthquake,0.27,0.36,0.196,6,reviewed,uw,uw
2018-09-08T10:37:01.140Z,34.0401667,-116.3146667,10.94,0.79,ml,16,81,0.06892,0.18,ci,ci38052727,2018-09-10T14:42:35.344Z,"10km S of Joshua Tree, CA",earthquake,0.37,0.68,0.099,13,reviewed,ci,ci
2018-09-08T10:36:38.160Z,29.686,141.2029,76.1,4.5,mb,,110,2.721,1.04,us,us2000hazq,2018-09-08T10:54:56.040Z,"Izu Islands, Japan region",earthquake,9.3,7.2,0.063,74,reviewed,us,us
2018-09-08T10:35:02.596Z,69.1994,-146.5593,1.1,1.7,ml,,,,0.78,ak,ak20246753,2018-09-11T17:00:04.822Z,"126km NNW of Arctic Village, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-09-08T10:26:19.678Z,36.7722,-115.8824,10.3,0.4,ml,43,219.3,0.055,0.1868,nn,nn00655564,2018-09-08T18:57:35.214Z,"63km N of Pahrump, Nevada",earthquake,,0.9,0.38,26,reviewed,nn,nn
2018-09-08T10:25:11.425Z,69.2739,-146.7777,7.9,1.3,ml,,,,0.69,ak,ak20246751,2018-09-11T17:00:04.578Z,"124km SSE of Prudhoe Bay, Alaska",earthquake,,1,,,automatic,ak,ak
2018-09-08T10:22:00.078Z,69.7366,-144.3264,9.9,2.3,ml,,,,0.74,ak,ak20246746,2018-09-11T17:00:04.327Z,"51km SSW of Kaktovik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-08T10:20:26.935Z,69.845,-143.927,14.5,1.9,ml,,,,0.98,ak,ak20246742,2018-09-11T17:00:04.061Z,"34km SSW of Kaktovik, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-08T10:10:50.418Z,69.0893,-147.0386,3.6,1.9,ml,,,,0.65,ak,ak20246730,2018-09-11T17:00:03.799Z,"123km NNW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-08T10:04:57.010Z,33.2096667,-116.7418333,7.77,0.43,ml,10,87,0.02983,0.14,ci,ci38052719,2018-09-10T14:42:50.919Z,"4km SSE of Lake Henshaw, CA",earthquake,0.49,0.58,0.035,6,reviewed,ci,ci
2018-09-08T10:04:08.254Z,61.377,-147.9085,17.8,2.1,ml,,,,0.69,ak,ak20246722,2018-09-11T17:00:03.543Z,"61km ESE of Lazy Mountain, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-08T10:02:49.120Z,-22.2209,170.1536,10,5.7,mww,,54,2.535,1.07,us,us2000haz0,2018-09-10T15:49:48.040Z,"196km W of Ile Hunter, New Caledonia",earthquake,7.8,1.9,0.073,18,reviewed,us,us
2018-09-08T10:00:32.842Z,69.738,-143.7378,9.1,1.8,ml,,,,0.82,ak,ak20246719,2018-09-11T17:00:03.293Z,"44km S of Kaktovik, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-08T09:55:00.460Z,36.5593333,-121.0703333,8.44,0.9,md,18,110,0.03129,0.09,nc,nc73082320,2018-09-10T21:44:47.011Z,"7km ENE of Pinnacles, CA",earthquake,0.35,0.61,0.266,16,reviewed,nc,nc
2018-09-08T09:53:34.467Z,68.9504,-147.7546,0,1.5,ml,,,,0.78,ak,ak20246712,2018-09-11T17:00:02.816Z,"128km NW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-08T09:48:15.657Z,68.9414,-147.7542,0,1.4,ml,,,,0.86,ak,ak20246706,2018-09-11T17:00:03.057Z,"128km NW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-08T09:47:03.228Z,63.1626,-152.6862,0,1.6,ml,,,,0.75,ak,ak20246704,2018-09-11T17:00:02.319Z,"148km E of McGrath, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-08T09:44:35.756Z,39.5802,-120.0264,7.9,-0.2,ml,10,93.37,0.057,0.0911,nn,nn00655655,2018-09-08T23:10:16.142Z,"7km NNW of Verdi, Nevada",earthquake,,1.9,0.43,3,reviewed,nn,nn
2018-09-08T09:43:00.116Z,68.9406,-148.0114,0.2,1.8,ml,,,,0.87,ak,ak20246675,2018-09-11T17:00:02.567Z,"135km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-08T09:39:44.499Z,68.9357,-147.7613,0,1.5,ml,,,,0.77,ak,ak20246670,2018-09-11T17:00:02.077Z,"128km NW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-08T09:34:59.985Z,68.94,-147.8237,0,1.7,ml,,,,0.97,ak,ak20246667,2018-09-11T17:00:01.827Z,"130km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-08T09:26:25.063Z,38.5361,-118.4926,10.7,0.8,ml,9,85.89,0.095,0.1361,nn,nn00655555,2018-09-08T16:56:47.682Z,"11km E of Hawthorne, Nevada",earthquake,,2.2,0.29,3,reviewed,nn,nn
2018-09-08T09:21:07.510Z,42.7473,141.9144,34.22,4.4,mb,,71,1.176,0.72,us,us2000hb06,2018-09-08T12:39:55.040Z,"22km ESE of Chitose, Japan",earthquake,3.7,5.7,0.083,42,reviewed,us,us
2018-09-08T09:20:07.510Z,33.4945,-116.7873333,3.45,0.55,ml,28,41,0.08214,0.17,ci,ci38052703,2018-09-10T14:43:56.720Z,"9km NE of Aguanga, CA",earthquake,0.21,0.79,0.105,17,reviewed,ci,ci
2018-09-08T09:16:54.110Z,47.6201667,-122.5611667,22.79,1.02,ml,7,209,0.1696,0.13,uw,uw61426651,2018-09-08T16:42:13.210Z,"3km WSW of Bainbridge Island, Washington",earthquake,1,1.58,0.088,4,reviewed,uw,uw
2018-09-08T09:16:07.760Z,32.8975,-116.2521667,12.1,0.91,ml,19,82,0.1432,0.22,ci,ci38052695,2018-09-10T14:43:09.402Z,"27km ENE of Pine Valley, CA",earthquake,0.39,1.34,0.149,16,reviewed,ci,ci
2018-09-08T09:13:08.551Z,60.2033,-141.2543,11.1,0.9,ml,,,,0.36,ak,ak20246660,2018-09-11T17:00:01.542Z,"67km ENE of Cape Yakataga, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-08T09:04:38.140Z,33.4825,-116.7871667,5.05,0.05,ml,20,106,0.03176,0.13,ci,ci38052687,2018-09-11T18:28:38.384Z,"8km ENE of Aguanga, CA",earthquake,0.22,0.69,0.127,7,reviewed,ci,ci
2018-09-08T08:58:39.480Z,19.4975,-64.7125,45,2.64,md,9,338,1.7687,0.24,pr,pr2018251009,2018-09-08T14:24:56.179Z,"120km N of Road Town, British Virgin Islands",earthquake,3.02,17.24,0.09,7,reviewed,pr,pr
2018-09-08T08:57:19.823Z,38.6569,-119.7399,8.2,1,ml,13,165.5,0.281,0.1504,nn,nn00655653,2018-09-08T22:57:53.065Z,"25km S of Gardnerville Ranchos, Nevada",earthquake,,2.2,0.28,3,reviewed,nn,nn
2018-09-08T08:56:50.170Z,18.1278,-67.2293,23,1.29,md,3,288,0.1513,0.09,pr,pr2018251010,2018-09-08T14:25:15.747Z,"7km NW of Puerto Real, Puerto Rico",earthquake,1.15,1.06,0.48,3,reviewed,pr,pr
2018-09-08T08:56:10.970Z,17.9855,-66.6783,9,0.79,md,3,302,0.0921,0.16,pr,pr2018251011,2018-09-08T14:25:31.179Z,"4km ESE of Tallaboa, Puerto Rico",earthquake,1.7,3.33,0.23,2,reviewed,pr,pr
2018-09-08T08:45:54.620Z,-15.8969,-177.4797,416.28,4.5,mb,,113,4.656,1.01,us,us2000hay8,2018-09-08T09:06:35.040Z,"191km SSE of Sigave, Wallis and Futuna",earthquake,14.7,9.7,0.068,63,reviewed,us,us
2018-09-08T08:45:44.519Z,68.9034,-148.0596,11.9,1.4,ml,,,,0.88,ak,ak20246645,2018-09-11T17:00:01.269Z,"134km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-08T08:44:46.965Z,36.7636,-116.2566,8.3,-0.3,ml,9,198.42,0.051,0.0903,nn,nn00655652,2018-09-08T22:48:35.645Z,"47km ESE of Beatty, Nevada",earthquake,,2.4,0.08,3,reviewed,nn,nn
2018-09-08T08:43:19.380Z,33.4873333,-116.7783333,4.34,0.55,ml,26,39,0.03102,0.2,ci,ci38052671,2018-09-10T14:43:59.180Z,"9km ENE of Aguanga, CA",earthquake,0.26,0.6,0.117,19,reviewed,ci,ci
2018-09-08T08:42:04.842Z,59.6159,-152.8058,91.8,1.2,ml,,,,0.51,ak,ak20246641,2018-09-11T17:00:00.759Z,"57km WSW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-08T08:40:04.670Z,35.0852,-95.6743,5,2.2,mb_lg,,67,0.554,0.4,us,us2000hay7,2018-09-08T10:05:18.040Z,"17km NNE of Krebs, Oklahoma",earthquake,2.3,2,0.128,16,reviewed,us,us
2018-09-08T08:37:26.680Z,46.2396667,-111.8853333,6.04,0.48,ml,6,96,0.402,0.07,mb,mb80309329,2018-09-11T15:27:35.010Z,"18km E of Boulder, Montana",earthquake,0.47,6.79,0.248,2,reviewed,mb,mb
2018-09-08T08:36:55.010Z,47.5906667,-122.5386667,19.65,0.69,ml,5,304,0.174,0.14,uw,uw61426646,2018-09-08T16:27:14.760Z,"3km N of Manchester, Washington",earthquake,1.46,2.58,0.203,3,reviewed,uw,uw
2018-09-08T08:36:21.060Z,46.2501667,-111.8718333,6,0.25,ml,7,99,0.412,0.08,mb,mb80309324,2018-09-11T15:27:26.820Z,"19km E of Boulder, Montana",earthquake,0.52,7.31,0.24,2,reviewed,mb,mb
2018-09-08T08:35:14.719Z,60.4385,-147.5309,0.1,1.5,ml,,,,0.91,ak,ak20246637,2018-09-11T17:00:01.009Z,"73km ESE of Whittier, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-08T08:32:01.580Z,47.6011667,-122.5376667,19.49,0.63,ml,5,302,0.1775,0.12,uw,uw61426641,2018-09-08T16:12:18.840Z,"3km SSW of Bainbridge Island, Washington",earthquake,1.72,2.04,0.188,3,reviewed,uw,uw
2018-09-08T08:28:09.710Z,-10.6332,-78.4613,51.4,4.5,mb,,201,2.081,0.75,us,us2000hay6,2018-09-08T09:04:22.646Z,"68km W of Paramonga, Peru",earthquake,8.4,13.3,0.171,10,reviewed,us,us
2018-09-08T08:21:35.160Z,19.4116667,-155.275,0.83,1.57,ml,19,76,0.01045,0.09,hv,hv70581897,2018-09-10T19:23:36.410Z,"4km WSW of Volcano, Hawaii",earthquake,0.15,0.21,0.152,9,reviewed,hv,hv
2018-09-08T08:21:34.780Z,19.4371662,-155.2830048,2.25,1.83,ml,21,115,0.0176,0.36,hv,hv70581892,2018-09-08T08:27:23.120Z,"4km W of Volcano, Hawaii",earthquake,0.73,0.44,0.28,10,automatic,hv,hv
2018-09-08T08:16:25.665Z,69.1895,-146.5628,15.7,1.8,ml,,,,1.03,ak,ak20246630,2018-09-08T18:58:10.111Z,"125km NNW of Arctic Village, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-09-08T08:12:35.148Z,69.4259,-143.5521,2.2,1.4,ml,,,,0.49,ak,ak20246625,2018-09-11T17:00:00.520Z,"78km S of Kaktovik, Alaska",earthquake,,1.4,,,automatic,ak,ak
2018-09-08T08:00:40.050Z,36.1525,-120.0641667,9.46,2.82,md,100,41,0.09843,0.14,nc,nc73082280,2018-09-11T00:40:03.419Z,"7km SSE of Huron, CA",earthquake,0.24,0.32,0.132,71,reviewed,nc,nc
2018-09-08T07:56:51.690Z,32.8873333,-116.2663333,8.66,1.52,ml,53,68,0.1313,0.18,ci,ci38052655,2018-09-10T17:53:17.830Z,"26km ENE of Pine Valley, CA",earthquake,0.16,0.62,0.137,40,reviewed,ci,ci
2018-09-08T07:54:58.220Z,33.5121667,-116.7963333,4.37,0.13,ml,27,49,0.003362,0.12,ci,ci38052639,2018-09-10T17:43:54.865Z,"10km NE of Aguanga, CA",earthquake,0.16,0.31,0.108,3,reviewed,ci,ci
2018-09-08T07:44:27.286Z,61.0192,-147.0574,15,1.4,ml,,,,0.67,ak,ak20246617,2018-09-11T17:00:00.276Z,"40km WSW of Valdez, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-09-08T07:40:59.240Z,19.0023,-67.1965,60,2.94,md,7,315,0.791,0.16,pr,pr2018251007,2018-09-08T12:52:47.227Z,"57km N of San Antonio, Puerto Rico",earthquake,2.36,5.72,0.08,7,reviewed,pr,pr
2018-09-08T07:40:47.450Z,19.1121,-67.8963,12,1.89,md,3,272,0.7702,0.07,pr,pr2018251008,2018-09-08T12:54:16.803Z,"79km NE of Punta Cana, Dominican Republic",earthquake,2.63,3.29,0.11,2,reviewed,pr,pr
2018-09-08T07:37:59.480Z,37.2017,-97.7705,5,2.7,mb_lg,,49,0.049,0.35,us,us2000haxq,2018-09-10T21:12:16.890Z,"23km ENE of Anthony, Kansas",earthquake,1.8,1.7,0.083,38,reviewed,us,us
2018-09-08T07:29:48.120Z,33.4885,-116.7903333,2.92,0.28,ml,27,57,0.02524,0.13,ci,ci38052631,2018-09-10T17:39:09.643Z,"9km NE of Aguanga, CA",earthquake,0.16,0.4,0.138,6,reviewed,ci,ci
2018-09-08T07:27:39.160Z,33.4886667,-116.797,2.19,0.27,ml,18,96,0.02381,0.13,ci,ci38052623,2018-09-10T14:44:14.097Z,"8km NE of Aguanga, CA",earthquake,0.25,0.37,0.069,6,reviewed,ci,ci
2018-09-08T07:24:08.399Z,60.8522,-151.7002,73,0.7,ml,,,,0.68,ak,ak20246599,2018-09-11T17:00:00.030Z,"28km NW of Nikiski, Alaska",earthquake,,1.4,,,automatic,ak,ak
2018-09-08T07:21:05.620Z,33.4948333,-116.7938333,4.04,0.1,ml,32,57,0.01832,0.17,ci,ci38052615,2018-09-10T17:33:30.604Z,"9km NE of Aguanga, CA",earthquake,0.19,0.42,0.13,4,reviewed,ci,ci
2018-09-08T07:17:45.291Z,69.1333,-146.8479,0,2.2,ml,,,,0.67,ak,ak20246589,2018-09-11T16:59:59.786Z,"124km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-08T07:16:49.810Z,7.2402,126.4615,10,6.1,mww,,30,0.891,1.18,us,us2000haxi,2018-09-11T05:27:16.391Z,"9km WNW of Manay, Philippines",earthquake,5.3,0.9,0.071,19,reviewed,us,us
2018-09-08T07:13:36.265Z,37.1353,-116.706,9.3,0,ml,14,108.75,0.015,0.2698,nn,nn00655628,2018-09-08T22:42:22.673Z,"25km N of Beatty, Nevada",earthquake,,1.6,1.04,8,reviewed,nn,nn
2018-09-08T07:10:58.860Z,37.5555,-118.8695,2.1,0.19,md,8,286,0.04709,0.02,nc,nc73082265,2018-09-10T16:10:48.924Z,"13km SE of Mammoth Lakes, CA",earthquake,1.1,1.63,0.142,8,reviewed,nc,nc
2018-09-08T07:08:58.430Z,37.5535,-118.8743333,1.96,0.24,md,9,287,0.05119,0.03,nc,nc73082260,2018-09-10T16:08:18.431Z,"13km SE of Mammoth Lakes, CA",earthquake,0.9,1.39,0.18,8,reviewed,nc,nc
2018-09-08T07:03:05.137Z,69.1868,-146.8006,0,1.7,ml,,,,0.94,ak,ak20246584,2018-09-11T16:59:59.548Z,"128km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-08T07:01:18.887Z,69.8528,-145.9092,9.8,1.8,ml,,,,1.23,ak,ak20246583,2018-09-11T16:59:59.295Z,"92km WSW of Kaktovik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-08T06:59:07.920Z,63.3353,-145.1104,9.2,1.2,ml,,,,0.79,ak,ak20246578,2018-09-11T16:59:59.035Z,"60km S of Deltana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-08T06:51:45.930Z,33.7043333,-116.9605,16.15,1.53,ml,53,37,0.03441,0.2,ci,ci38052607,2018-09-10T14:46:06.350Z,"5km SSE of Hemet, CA",earthquake,0.21,0.42,0.298,28,reviewed,ci,ci
2018-09-08T06:50:34.647Z,69.6236,-144.5695,0,2.1,ml,,,,0.82,ak,ak20246569,2018-09-11T16:59:58.774Z,"67km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-09-08T06:44:35.716Z,37.1816,-115.8777,3.8,0,ml,32,271.64,0.084,0.2176,nn,nn00655627,2018-09-08T22:21:29.255Z,"66km WSW of Alamo, Nevada",earthquake,,2.4,0.26,15,reviewed,nn,nn
2018-09-08T06:39:48.409Z,60.9275,-147.1766,76.6,0.9,ml,,,,0.8,ak,ak20246564,2018-09-11T16:59:58.266Z,"50km WSW of Valdez, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-09-08T06:35:55.119Z,69.2225,-146.6139,4.2,2.4,ml,,,,0.7,ak,ak20246559,2018-09-11T16:59:58.009Z,"129km NNW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-08T06:34:58.894Z,69.128,-146.852,0,2.3,ml,,,,0.58,ak,ak20246558,2018-09-11T16:59:58.518Z,"123km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-08T06:33:22.239Z,69.2361,-146.547,4.9,1.4,ml,,,,0.2,ak,ak20246554,2018-09-11T16:59:57.531Z,"130km NNW of Arctic Village, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-09-08T06:33:00.651Z,61.792,-149.6548,39.9,1.3,ml,,,,0.79,ak,ak20246553,2018-09-11T16:59:57.771Z,"18km N of Meadow Lakes, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-08T06:23:33.510Z,33.8586667,-119.7238333,15.51,2.31,ml,25,126,0.1551,0.24,ci,ci38052591,2018-09-10T17:29:48.279Z,"27km SW of Santa Cruz Is. (E end), CA",earthquake,0.49,0.72,0.142,55,reviewed,ci,ci
2018-09-08T06:23:24.360Z,37.2041,-97.773,5,3.4,mb_lg,,137,0.051,0.27,us,us2000haw4,2018-09-10T20:58:35.960Z,"23km ENE of Anthony, Kansas",earthquake,0.8,1.4,0.044,132,reviewed,us,us
2018-09-08T06:21:39.138Z,58.8081,-157.3425,5.3,1.5,ml,,,,0.65,ak,ak20246549,2018-09-11T16:59:57.292Z,"41km WNW of King Salmon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-08T06:13:51.279Z,37.3996,-117.078,7.9,-0.2,ml,7,211.61,0.382,0.0744,nn,nn00655626,2018-09-08T22:02:17.162Z,"37km SSE of Goldfield, Nevada",earthquake,,10.6,0.92,4,reviewed,nn,nn
2018-09-08T06:12:46.368Z,39.4313,-119.7853,8.4,0.8,ml,22,81.21,0.045,0.1781,nn,nn00655541,2018-09-08T16:41:24.473Z,"11km SSE of Reno, Nevada",earthquake,,1,0.19,8,reviewed,nn,nn
2018-09-08T06:10:06.345Z,69.2284,-146.5277,5.1,2.1,ml,,,,0.73,ak,ak20246539,2018-09-11T16:59:56.268Z,"129km NNW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-08T06:09:26.530Z,33.4875,-116.7848333,4.31,0.52,ml,20,66,0.02799,0.14,ci,ci38052583,2018-09-10T14:44:31.308Z,"9km NE of Aguanga, CA",earthquake,0.2,0.41,0.1,18,reviewed,ci,ci
